idPartido,temporada,division,jornada,EquipoLocal,EquipoVisitante,golesLocal,golesVisitante,fecha,timestamp,Victoria
4480,1976-77,2,13,Valladolid,Castellon,3,0,28/11/1976,217983600,Local
4481,1976-77,2,13,Getafe Deportivo,Deportivo,1,2,28/11/1976,217983600,Visitante
4482,1976-77,2,13,Granada,Rayo Vallecano,2,0,28/11/1976,217983600,Local
4483,1976-77,2,13,Alaves,Pontevedra,2,0,28/11/1976,217983600,Local
4484,1976-77,2,13,Jaen,Cadiz,2,2,28/11/1976,217983600,Empate
4485,1976-77,2,13,Sant Andreu,Oviedo,1,1,28/11/1976,217983600,Empate
4486,1976-77,2,13,Terrassa,Cordoba,1,0,28/11/1976,217983600,Local
4487,1976-77,2,14,Pontevedra,Barcelona Atletic,2,0,04/12/1976,218502000,Local
4488,1976-77,2,14,Levante,Sant Andreu,2,2,05/12/1976,218588400,Empate
4489,1976-77,2,14,Deportivo,Terrassa,1,0,05/12/1976,218588400,Local
4490,1976-77,2,14,Cadiz,Valladolid,5,0,05/12/1976,218588400,Local
4491,1976-77,2,14,Rayo Vallecano,Jaen,0,0,05/12/1976,218588400,Empate
4492,1976-77,2,14,Castellon,Alaves,2,1,05/12/1976,218588400,Local
4493,1976-77,2,14,Oviedo,Getafe Deportivo,4,0,05/12/1976,218588400,Local
4494,1976-77,2,14,Calvo Sotelo,Granada,1,0,05/12/1976,218588400,Local
4495,1976-77,2,14,Recreativo de Huelva,Tenerife,3,2,05/12/1976,218588400,Local
4496,1976-77,2,14,Cordoba,Sporting de Gijon,1,2,05/12/1976,218588400,Visitante
4497,1976-77,2,15,Barcelona Atletic,Castellon,2,0,08/12/1976,218847600,Local
4498,1976-77,2,15,Sant Andreu,Pontevedra,2,2,08/12/1976,218847600,Empate
4499,1976-77,2,15,Valladolid,Rayo Vallecano,0,1,08/12/1976,218847600,Visitante
4500,1976-77,2,15,Terrassa,Oviedo,4,0,08/12/1976,218847600,Local
4501,1976-77,2,15,Jaen,Calvo Sotelo,3,1,08/12/1976,218847600,Local
4502,1976-77,2,15,Alaves,Cadiz,1,1,08/12/1976,218847600,Empate
4503,1976-77,2,15,Sporting de Gijon,Tenerife,3,1,08/12/1976,218847600,Local
4504,1976-77,2,15,Cordoba,Deportivo,2,1,08/12/1976,218847600,Local
4505,1976-77,2,15,Getafe Deportivo,Levante,1,1,08/12/1976,218847600,Empate
4506,1976-77,2,15,Granada,Recreativo de Huelva,1,2,08/12/1976,218847600,Visitante
4507,1976-77,2,16,Tenerife,Granada,3,0,11/12/1976,219106800,Local
4508,1976-77,2,16,Deportivo,Sporting de Gijon,0,0,12/12/1976,219193200,Empate
4509,1976-77,2,16,Cadiz,Barcelona Atletic,2,0,12/12/1976,219193200,Local
4510,1976-77,2,16,Castellon,Sant Andreu,3,0,12/12/1976,219193200,Local
4511,1976-77,2,16,Rayo Vallecano,Alaves,3,1,12/12/1976,219193200,Local
4512,1976-77,2,16,Recreativo de Huelva,Jaen,0,0,12/12/1976,219193200,Empate
4513,1976-77,2,16,Oviedo,Cordoba,1,0,12/12/1976,219193200,Local
4514,1976-77,2,16,Calvo Sotelo,Valladolid,2,1,12/12/1976,219193200,Local
4515,1976-77,2,16,Pontevedra,Getafe Deportivo,2,0,12/12/1976,219193200,Local
4516,1976-77,2,16,Levante,Terrassa,0,0,12/12/1976,219193200,Empate
4517,1976-77,2,17,Barcelona Atletic,Rayo Vallecano,1,1,18/12/1976,219711600,Empate
4518,1976-77,2,17,Cordoba,Levante,1,1,18/12/1976,219711600,Empate
4519,1976-77,2,17,Terrassa,Pontevedra,3,0,19/12/1976,219798000,Local
4520,1976-77,2,17,Getafe Deportivo,Castellon,1,0,19/12/1976,219798000,Local
4521,1976-77,2,17,Jaen,Tenerife,2,1,19/12/1976,219798000,Local
4522,1976-77,2,17,Alaves,Calvo Sotelo,3,0,19/12/1976,219798000,Local
4523,1976-77,2,17,Sporting de Gijon,Granada,2,1,19/12/1976,219798000,Local
4524,1976-77,2,17,Deportivo,Oviedo,2,2,19/12/1976,219798000,Empate
4525,1976-77,2,17,Valladolid,Recreativo de Huelva,4,0,19/12/1976,219798000,Local
4526,1976-77,2,17,Sant Andreu,Cadiz,2,1,19/12/1976,219798000,Local
4527,1976-77,2,18,Castellon,Terrassa,1,0,02/01/1977,221007600,Local
4528,1976-77,2,18,Calvo Sotelo,Barcelona Atletic,3,0,02/01/1977,221007600,Local
4529,1976-77,2,18,Tenerife,Valladolid,1,1,02/01/1977,221007600,Empate
4530,1976-77,2,18,Recreativo de Huelva,Alaves,0,1,02/01/1977,221007600,Visitante
4531,1976-77,2,18,Granada,Jaen,2,0,02/01/1977,221007600,Local
4532,1976-77,2,18,Sporting de Gijon,Oviedo,1,1,02/01/1977,221007600,Empate
4533,1976-77,2,18,Pontevedra,Cordoba,0,0,02/01/1977,221007600,Empate
4534,1976-77,2,18,Levante,Deportivo,3,1,02/01/1977,221007600,Local
4535,1976-77,2,18,Cadiz,Getafe Deportivo,3,0,02/01/1977,221007600,Local
4536,1976-77,2,18,Rayo Vallecano,Sant Andreu,2,0,02/01/1977,221007600,Local
4537,1976-77,2,19,Barcelona Atletic,Recreativo de Huelva,0,0,08/01/1977,221526000,Empate
4538,1976-77,2,19,Jaen,Sporting de Gijon,1,0,09/01/1977,221612400,Local
4539,1976-77,2,19,Alaves,Tenerife,1,1,09/01/1977,221612400,Empate
4540,1976-77,2,19,Deportivo,Pontevedra,0,0,09/01/1977,221612400,Empate
4541,1976-77,2,19,Valladolid,Granada,1,0,09/01/1977,221612400,Local
4542,1976-77,2,19,Cordoba,Castellon,3,0,09/01/1977,221612400,Local
4543,1976-77,2,19,Getafe Deportivo,Rayo Vallecano,0,1,09/01/1977,221612400,Visitante
4544,1976-77,2,19,Oviedo,Levante,2,1,09/01/1977,221612400,Local
4545,1976-77,2,19,Sant Andreu,Calvo Sotelo,4,1,09/01/1977,221612400,Local
4546,1976-77,2,19,Terrassa,Cadiz,1,1,09/01/1977,221612400,Empate
4547,1976-77,2,20,Barcelona Atletic,Tenerife,7,1,15/01/1977,222130800,Local
4548,1976-77,2,20,Levante,Sporting de Gijon,2,1,16/01/1977,222217200,Local
4549,1976-77,2,20,Deportivo,Castellon,2,1,16/01/1977,222217200,Local
4550,1976-77,2,20,Getafe Deportivo,Calvo Sotelo,2,1,16/01/1977,222217200,Local
4551,1976-77,2,20,Oviedo,Pontevedra,1,1,16/01/1977,222217200,Empate
4552,1976-77,2,20,Cordoba,Cadiz,2,2,16/01/1977,222217200,Empate
4553,1976-77,2,20,Alaves,Granada,0,0,16/01/1977,222217200,Empate
4554,1976-77,2,20,Valladolid,Jaen,3,1,16/01/1977,222217200,Local
4555,1976-77,2,20,Sant Andreu,Recreativo de Huelva,0,0,16/01/1977,222217200,Empate
4556,1976-77,2,20,Terrassa,Rayo Vallecano,2,2,16/01/1977,222217200,Empate
4557,1976-77,2,21,Tenerife,Sant Andreu,3,3,22/01/1977,222735600,Empate
4558,1976-77,2,21,Sporting de Gijon,Valladolid,2,1,23/01/1977,222822000,Local
4559,1976-77,2,21,Calvo Sotelo,Terrassa,2,1,23/01/1977,222822000,Local
4560,1976-77,2,21,Granada,Barcelona Atletic,1,0,23/01/1977,222822000,Local
4561,1976-77,2,21,Pontevedra,Levante,2,1,23/01/1977,222822000,Local
4562,1976-77,2,21,Cadiz,Deportivo,4,1,23/01/1977,222822000,Local
4563,1976-77,2,21,Jaen,Alaves,1,0,23/01/1977,222822000,Local
4564,1976-77,2,21,Recreativo de Huelva,Getafe Deportivo,0,1,23/01/1977,222822000,Visitante
4565,1976-77,2,21,Castellon,Oviedo,3,1,23/01/1977,222822000,Local
4566,1976-77,2,21,Rayo Vallecano,Cordoba,6,0,23/01/1977,222822000,Local
4567,1976-77,2,22,Barcelona Atletic,Jaen,1,1,29/01/1977,223340400,Empate
4568,1976-77,2,22,Pontevedra,Sporting de Gijon,1,0,30/01/1977,223426800,Local
4569,1976-77,2,22,Oviedo,Cadiz,1,2,30/01/1977,223426800,Visitante
4570,1976-77,2,22,Deportivo,Rayo Vallecano,2,0,30/01/1977,223426800,Local
4571,1976-77,2,22,Cordoba,Calvo Sotelo,2,0,30/01/1977,223426800,Local
4572,1976-77,2,22,Getafe Deportivo,Tenerife,1,0,30/01/1977,223426800,Local
4573,1976-77,2,22,Levante,Castellon,1,1,30/01/1977,223426800,Empate
4574,1976-77,2,22,Alaves,Valladolid,3,1,30/01/1977,223426800,Local
4575,1976-77,2,22,Terrassa,Recreativo de Huelva,3,1,30/01/1977,223426800,Local
4576,1976-77,2,22,Sant Andreu,Granada,1,0,30/01/1977,223426800,Local
4577,1976-77,2,23,Tenerife,Terrassa,3,0,05/02/1977,223945200,Local
4578,1976-77,2,23,Jaen,Sant Andreu,0,0,06/02/1977,224031600,Empate
4579,1976-77,2,23,Valladolid,Barcelona Atletic,3,1,06/02/1977,224031600,Local
4580,1976-77,2,23,Rayo Vallecano,Oviedo,1,0,06/02/1977,224031600,Local
4581,1976-77,2,23,Cadiz,Levante,1,0,06/02/1977,224031600,Local
4582,1976-77,2,23,Granada,Getafe Deportivo,4,0,06/02/1977,224031600,Local
4583,1976-77,2,23,Recreativo de Huelva,Cordoba,2,2,06/02/1977,224031600,Empate
4584,1976-77,2,23,Castellon,Pontevedra,1,0,06/02/1977,224031600,Local
4585,1976-77,2,23,Calvo Sotelo,Deportivo,2,4,06/02/1977,224031600,Visitante
4586,1976-77,2,23,Sporting de Gijon,Alaves,1,1,06/02/1977,224031600,Empate
4587,1976-77,2,24,Barcelona Atletic,Alaves,1,2,12/02/1977,224550000,Visitante
4588,1976-77,2,24,Pontevedra,Cadiz,0,1,13/02/1977,224636400,Visitante
4589,1976-77,2,24,Castellon,Sporting de Gijon,2,0,13/02/1977,224636400,Local
4590,1976-77,2,24,Levante,Rayo Vallecano,0,0,13/02/1977,224636400,Empate
4591,1976-77,2,24,Getafe Deportivo,Jaen,0,0,13/02/1977,224636400,Empate
4592,1976-77,2,24,Oviedo,Calvo Sotelo,1,0,13/02/1977,224636400,Local
4593,1976-77,2,24,Deportivo,Recreativo de Huelva,1,1,13/02/1977,224636400,Empate
4594,1976-77,2,24,Cordoba,Tenerife,0,0,13/02/1977,224636400,Empate
4595,1976-77,2,24,Sant Andreu,Valladolid,1,3,13/02/1977,224636400,Visitante
4596,1976-77,2,24,Terrassa,Granada,0,0,13/02/1977,224636400,Empate
4597,1976-77,2,25,Tenerife,Deportivo,3,1,19/02/1977,225154800,Local
4598,1976-77,2,25,Cadiz,Castellon,3,1,19/02/1977,225154800,Local
4599,1976-77,2,25,Jaen,Terrassa,0,1,20/02/1977,225241200,Visitante
4600,1976-77,2,25,Alaves,Sant Andreu,4,1,20/02/1977,225241200,Local
4601,1976-77,2,25,Sporting de Gijon,Barcelona Atletic,3,1,20/02/1977,225241200,Local
4602,1976-77,2,25,Rayo Vallecano,Pontevedra,1,1,20/02/1977,225241200,Empate
4603,1976-77,2,25,Recreativo de Huelva,Oviedo,2,2,20/02/1977,225241200,Empate
4604,1976-77,2,25,Valladolid,Getafe Deportivo,2,1,20/02/1977,225241200,Local
4605,1976-77,2,25,Calvo Sotelo,Levante,3,2,20/02/1977,225241200,Local
4606,1976-77,2,25,Granada,Cordoba,2,1,20/02/1977,225241200,Local
4607,1976-77,2,26,Cadiz,Sporting de Gijon,1,5,27/02/1977,225846000,Visitante
4608,1976-77,2,26,Pontevedra,Calvo Sotelo,2,1,27/02/1977,225846000,Local
4609,1976-77,2,26,Cordoba,Jaen,1,1,27/02/1977,225846000,Empate
4610,1976-77,2,26,Getafe Deportivo,Alaves,1,1,27/02/1977,225846000,Empate
4611,1976-77,2,26,Oviedo,Tenerife,0,1,27/02/1977,225846000,Visitante
4612,1976-77,2,26,Deportivo,Granada,0,0,27/02/1977,225846000,Empate
4613,1976-77,2,26,Levante,Recreativo de Huelva,4,1,27/02/1977,225846000,Local
4614,1976-77,2,26,Castellon,Rayo Vallecano,3,1,27/02/1977,225846000,Local
4615,1976-77,2,26,Sant Andreu,Barcelona Atletic,0,1,27/02/1977,225846000,Visitante
4616,1976-77,2,26,Terrassa,Valladolid,3,1,27/02/1977,225846000,Local
4617,1976-77,2,27,Barcelona Atletic,Getafe Deportivo,0,0,05/03/1977,226364400,Empate
4618,1976-77,2,27,Tenerife,Levante,4,1,05/03/1977,226364400,Local
4619,1976-77,2,27,Jaen,Deportivo,2,1,06/03/1977,226450800,Local
4620,1976-77,2,27,Recreativo de Huelva,Pontevedra,2,0,06/03/1977,226450800,Local
4621,1976-77,2,27,Alaves,Terrassa,1,1,06/03/1977,226450800,Empate
4622,1976-77,2,27,Calvo Sotelo,Castellon,1,0,06/03/1977,226450800,Local
4623,1976-77,2,27,Granada,Oviedo,2,1,06/03/1977,226450800,Local
4624,1976-77,2,27,Rayo Vallecano,Cadiz,3,0,06/03/1977,226450800,Local
4625,1976-77,2,27,Valladolid,Cordoba,2,2,06/03/1977,226450800,Empate
4626,1976-77,2,27,Sporting de Gijon,Sant Andreu,2,0,06/03/1977,226450800,Local
4627,1976-77,2,28,Cadiz,Calvo Sotelo,0,0,13/03/1977,227055600,Empate
4628,1976-77,2,28,Rayo Vallecano,Sporting de Gijon,3,1,13/03/1977,227055600,Local
4629,1976-77,2,28,Levante,Granada,1,1,13/03/1977,227055600,Empate
4630,1976-77,2,28,Cordoba,Alaves,1,0,13/03/1977,227055600,Local
4631,1976-77,2,28,Oviedo,Jaen,1,0,13/03/1977,227055600,Local
4632,1976-77,2,28,Castellon,Recreativo de Huelva,2,0,13/03/1977,227055600,Local
4633,1976-77,2,28,Deportivo,Valladolid,2,0,13/03/1977,227055600,Local
4634,1976-77,2,28,Terrassa,Barcelona Atletic,2,1,13/03/1977,227055600,Local
4635,1976-77,2,28,Getafe Deportivo,Sant Andreu,3,2,13/03/1977,227055600,Local
4636,1976-77,2,28,Pontevedra,Tenerife,2,2,14/03/1977,227142000,Empate
4637,1976-77,2,29,Barcelona Atletic,Cordoba,2,2,19/03/1977,227574000,Empate
4638,1976-77,2,29,Tenerife,Castellon,1,0,19/03/1977,227574000,Local
4639,1976-77,2,29,Sporting de Gijon,Getafe Deportivo,1,1,20/03/1977,227660400,Empate
4640,1976-77,2,29,Recreativo de Huelva,Cadiz,2,1,20/03/1977,227660400,Local
4641,1976-77,2,29,Calvo Sotelo,Rayo Vallecano,2,1,20/03/1977,227660400,Local
4642,1976-77,2,29,Alaves,Deportivo,5,1,20/03/1977,227660400,Local
4643,1976-77,2,29,Granada,Pontevedra,2,0,20/03/1977,227660400,Local
4644,1976-77,2,29,Valladolid,Oviedo,0,1,20/03/1977,227660400,Visitante
4645,1976-77,2,29,Sant Andreu,Terrassa,2,2,20/03/1977,227660400,Empate
4646,1976-77,2,29,Jaen,Levante,0,1,20/03/1977,227660400,Visitante
4647,1976-77,2,30,Deportivo,Barcelona Atletic,2,3,03/04/1977,228866400,Visitante
4648,1976-77,2,30,Cordoba,Sant Andreu,0,0,03/04/1977,228866400,Empate
4649,1976-77,2,30,Rayo Vallecano,Recreativo de Huelva,2,0,03/04/1977,228866400,Local
4650,1976-77,2,30,Oviedo,Alaves,2,0,03/04/1977,228866400,Local
4651,1976-77,2,30,Calvo Sotelo,Sporting de Gijon,0,2,03/04/1977,228866400,Visitante
4652,1976-77,2,30,Levante,Valladolid,0,3,03/04/1977,228866400,Visitante
4653,1976-77,2,30,Pontevedra,Jaen,1,0,03/04/1977,228866400,Local
4654,1976-77,2,30,Castellon,Granada,0,1,03/04/1977,228866400,Visitante
4655,1976-77,2,30,Cadiz,Tenerife,0,0,03/04/1977,228866400,Empate
4656,1976-77,2,30,Terrassa,Getafe Deportivo,0,0,03/04/1977,228866400,Empate
4657,1976-77,2,31,Tenerife,Rayo Vallecano,1,0,09/04/1977,229384800,Local
4658,1976-77,2,31,Alaves,Levante,6,0,09/04/1977,229384800,Local
4659,1976-77,2,31,Getafe Deportivo,Cordoba,1,0,10/04/1977,229471200,Local
4660,1976-77,2,31,Recreativo de Huelva,Calvo Sotelo,3,0,10/04/1977,229471200,Local
4661,1976-77,2,31,Sporting de Gijon,Terrassa,4,0,10/04/1977,229471200,Local
4662,1976-77,2,31,Valladolid,Pontevedra,2,1,10/04/1977,229471200,Local
4663,1976-77,2,31,Jaen,Castellon,1,1,10/04/1977,229471200,Empate
4664,1976-77,2,31,Granada,Cadiz,0,1,10/04/1977,229471200,Visitante
4665,1976-77,2,31,Sant Andreu,Deportivo,2,0,10/04/1977,229471200,Local
4666,1976-77,2,31,Barcelona Atletic,Oviedo,1,2,17/04/1977,230076000,Visitante
4667,1976-77,2,32,Oviedo,Sant Andreu,2,0,24/04/1977,230680800,Local
4668,1976-77,2,32,Levante,Barcelona Atletic,3,1,24/04/1977,230680800,Local
4669,1976-77,2,32,Deportivo,Getafe Deportivo,3,1,24/04/1977,230680800,Local
4670,1976-77,2,32,Cordoba,Terrassa,1,0,24/04/1977,230680800,Local
4671,1976-77,2,32,Cadiz,Jaen,2,1,24/04/1977,230680800,Local
4672,1976-77,2,32,Rayo Vallecano,Granada,2,1,24/04/1977,230680800,Local
4673,1976-77,2,32,Castellon,Valladolid,3,1,24/04/1977,230680800,Local
4674,1976-77,2,32,Pontevedra,Alaves,2,1,24/04/1977,230680800,Local
4675,1976-77,2,32,Calvo Sotelo,Tenerife,2,1,24/04/1977,230680800,Local
4676,1976-77,2,32,Recreativo de Huelva,Sporting de Gijon,2,1,24/04/1977,230680800,Local
4677,1976-77,2,33,Tenerife,Recreativo de Huelva,0,1,30/04/1977,231199200,Visitante
4678,1976-77,2,33,Barcelona Atletic,Pontevedra,1,1,30/04/1977,231199200,Empate
4679,1976-77,2,33,Alaves,Castellon,2,0,01/05/1977,231285600,Local
4680,1976-77,2,33,Getafe Deportivo,Oviedo,0,1,01/05/1977,231285600,Visitante
4681,1976-77,2,33,Jaen,Rayo Vallecano,4,1,01/05/1977,231285600,Local
4682,1976-77,2,33,Valladolid,Cadiz,1,1,01/05/1977,231285600,Empate
4683,1976-77,2,33,Granada,Calvo Sotelo,3,0,01/05/1977,231285600,Local
4684,1976-77,2,33,Sporting de Gijon,Cordoba,4,0,01/05/1977,231285600,Local
4685,1976-77,2,33,Sant Andreu,Levante,3,1,01/05/1977,231285600,Local
4686,1976-77,2,33,Terrassa,Deportivo,0,0,01/05/1977,231285600,Empate
4687,1976-77,2,34,Recreativo de Huelva,Granada,1,0,07/05/1977,231804000,Local
4688,1976-77,2,34,Tenerife,Sporting de Gijon,1,1,07/05/1977,231804000,Empate
4689,1976-77,2,34,Cadiz,Alaves,0,2,07/05/1977,231804000,Visitante
4690,1976-77,2,34,Oviedo,Terrassa,1,1,08/05/1977,231890400,Empate
4691,1976-77,2,34,Castellon,Barcelona Atletic,0,1,08/05/1977,231890400,Visitante
4692,1976-77,2,34,Pontevedra,Sant Andreu,0,0,08/05/1977,231890400,Empate
4693,1976-77,2,34,Levante,Getafe Deportivo,1,0,08/05/1977,231890400,Local
4694,1976-77,2,34,Rayo Vallecano,Valladolid,0,0,08/05/1977,231890400,Empate
4695,1976-77,2,34,Calvo Sotelo,Jaen,1,0,08/05/1977,231890400,Local
4696,1976-77,2,34,Deportivo,Cordoba,2,1,08/05/1977,231890400,Local
4697,1976-77,2,35,Barcelona Atletic,Cadiz,1,1,14/05/1977,232408800,Empate
4698,1976-77,2,35,Alaves,Rayo Vallecano,0,0,15/05/1977,232495200,Empate
4699,1976-77,2,35,Sporting de Gijon,Deportivo,0,0,15/05/1977,232495200,Empate
4700,1976-77,2,35,Cordoba,Oviedo,0,0,15/05/1977,232495200,Empate
4701,1976-77,2,35,Getafe Deportivo,Pontevedra,4,1,15/05/1977,232495200,Local
4702,1976-77,2,35,Valladolid,Calvo Sotelo,2,0,15/05/1977,232495200,Local
4703,1976-77,2,35,Jaen,Recreativo de Huelva,2,0,15/05/1977,232495200,Local
4704,1976-77,2,35,Sant Andreu,Castellon,1,0,15/05/1977,232495200,Local
4705,1976-77,2,35,Terrassa,Levante,3,0,15/05/1977,232495200,Local
4706,1976-77,2,35,Granada,Tenerife,2,0,19/05/1977,232840800,Local
4707,1976-77,2,36,Levante,Cordoba,2,2,21/05/1977,233013600,Empate
4708,1976-77,2,36,Tenerife,Jaen,1,1,21/05/1977,233013600,Empate
4709,1976-77,2,36,Recreativo de Huelva,Valladolid,1,1,21/05/1977,233013600,Empate
4710,1976-77,2,36,Pontevedra,Terrassa,1,1,22/05/1977,233100000,Empate
4711,1976-77,2,36,Cadiz,Sant Andreu,5,1,22/05/1977,233100000,Local
4712,1976-77,2,36,Oviedo,Deportivo,2,0,22/05/1977,233100000,Local
4713,1976-77,2,36,Castellon,Getafe Deportivo,5,2,22/05/1977,233100000,Local
4714,1976-77,2,36,Granada,Sporting de Gijon,2,1,22/05/1977,233100000,Local
4715,1976-77,2,36,Calvo Sotelo,Alaves,1,2,22/05/1977,233100000,Visitante
4716,1976-77,2,36,Rayo Vallecano,Barcelona Atletic,2,1,22/05/1977,233100000,Local
4717,1976-77,2,37,Valladolid,Tenerife,1,2,28/05/1977,233618400,Visitante
4718,1976-77,2,37,Terrassa,Castellon,0,1,29/05/1977,233704800,Visitante
4719,1976-77,2,37,Barcelona Atletic,Calvo Sotelo,1,0,29/05/1977,233704800,Local
4720,1976-77,2,37,Oviedo,Sporting de Gijon,1,2,29/05/1977,233704800,Visitante
4721,1976-77,2,37,Getafe Deportivo,Cadiz,1,1,29/05/1977,233704800,Empate
4722,1976-77,2,37,Alaves,Recreativo de Huelva,3,1,29/05/1977,233704800,Local
4723,1976-77,2,37,Cordoba,Pontevedra,1,0,29/05/1977,233704800,Local
4724,1976-77,2,37,Jaen,Granada,2,1,29/05/1977,233704800,Local
4725,1976-77,2,37,Deportivo,Levante,2,1,29/05/1977,233704800,Local
4726,1976-77,2,37,Sant Andreu,Rayo Vallecano,1,0,29/05/1977,233704800,Local
4727,1976-77,2,38,Recreativo de Huelva,Barcelona Atletic,5,1,04/06/1977,234223200,Local
4728,1976-77,2,38,Tenerife,Alaves,1,0,04/06/1977,234223200,Local
4729,1976-77,2,38,Calvo Sotelo,Sant Andreu,2,1,05/06/1977,234309600,Local
4730,1976-77,2,38,Cadiz,Terrassa,2,0,05/06/1977,234309600,Local
4731,1976-77,2,38,Rayo Vallecano,Getafe Deportivo,1,1,05/06/1977,234309600,Empate
4732,1976-77,2,38,Castellon,Cordoba,3,1,05/06/1977,234309600,Local
4733,1976-77,2,38,Levante,Oviedo,2,1,05/06/1977,234309600,Local
4734,1976-77,2,38,Sporting de Gijon,Jaen,0,2,05/06/1977,234309600,Visitante
4735,1976-77,2,38,Granada,Valladolid,4,1,05/06/1977,234309600,Local
4736,1976-77,2,38,Pontevedra,Deportivo,1,0,05/06/1977,234309600,Local
4737,1977-78,1,1,Las Palmas,Burgos,0,0,03/09/1977,242085600,Empate
4738,1977-78,1,1,Sevilla,Espanol,3,1,03/09/1977,242085600,Local
4739,1977-78,1,1,Atletico de Bilbao,Betis,0,0,04/09/1977,242172000,Empate
4740,1977-78,1,1,Atletico de Madrid,Valencia,3,0,04/09/1977,242172000,Local
4741,1977-78,1,1,Barcelona,Real Sociedad,1,0,04/09/1977,242172000,Local
4742,1977-78,1,1,Cadiz,Rayo Vallecano,2,1,04/09/1977,242172000,Local
4743,1977-78,1,1,Hercules,Sporting de Gijon,1,0,04/09/1977,242172000,Local
4744,1977-78,1,1,Santander,Elche,2,0,04/09/1977,242172000,Local
4745,1977-78,1,1,Salamanca,Real Madrid,2,1,04/09/1977,242172000,Local
4746,1977-78,1,2,Betis,Barcelona,0,0,10/09/1977,242690400,Empate
4747,1977-78,1,2,Elche,Hercules,2,0,10/09/1977,242690400,Local
4748,1977-78,1,2,Sporting de Gijon,Las Palmas,0,0,10/09/1977,242690400,Empate
4749,1977-78,1,2,Real Sociedad,Atletico de Madrid,4,1,10/09/1977,242690400,Local
4750,1977-78,1,2,Real Madrid,Sevilla,3,0,10/09/1977,242690400,Local
4751,1977-78,1,2,Valencia,Cadiz,3,0,10/09/1977,242690400,Local
4752,1977-78,1,2,Burgos,Salamanca,0,2,11/09/1977,242776800,Visitante
4753,1977-78,1,2,Espanol,Atletico de Bilbao,2,1,11/09/1977,242776800,Local
4754,1977-78,1,2,Rayo Vallecano,Santander,1,0,11/09/1977,242776800,Local
4755,1977-78,1,3,Sevilla,Burgos,1,0,17/09/1977,243295200,Local
4756,1977-78,1,3,Atletico de Bilbao,Barcelona,0,0,18/09/1977,243381600,Empate
4757,1977-78,1,3,Atletico de Madrid,Betis,1,1,18/09/1977,243381600,Empate
4758,1977-78,1,3,Cadiz,Real Sociedad,2,0,18/09/1977,243381600,Local
4759,1977-78,1,3,Espanol,Real Madrid,1,4,18/09/1977,243381600,Visitante
4760,1977-78,1,3,Hercules,Rayo Vallecano,1,1,18/09/1977,243381600,Empate
4761,1977-78,1,3,Las Palmas,Elche,4,1,18/09/1977,243381600,Local
4762,1977-78,1,3,Santander,Valencia,2,2,18/09/1977,243381600,Empate
4763,1977-78,1,3,Salamanca,Sporting de Gijon,2,3,18/09/1977,243381600,Visitante
4764,1977-78,1,4,Betis,Cadiz,3,0,24/09/1977,243900000,Local
4765,1977-78,1,4,Elche,Salamanca,2,1,24/09/1977,243900000,Local
4766,1977-78,1,4,Rayo Vallecano,Las Palmas,1,1,24/09/1977,243900000,Empate
4767,1977-78,1,4,Valencia,Hercules,6,1,24/09/1977,243900000,Local
4768,1977-78,1,4,Barcelona,Atletico de Madrid,1,0,25/09/1977,243986400,Local
4769,1977-78,1,4,Burgos,Espanol,3,2,25/09/1977,243986400,Local
4770,1977-78,1,4,Sporting de Gijon,Sevilla,1,0,25/09/1977,243986400,Local
4771,1977-78,1,4,Real Sociedad,Santander,2,0,25/09/1977,243986400,Local
4772,1977-78,1,4,Real Madrid,Atletico de Bilbao,1,0,25/09/1977,243986400,Local
4773,1977-78,1,5,Atletico de Bilbao,Atletico de Madrid,1,0,02/10/1977,244591200,Local
4774,1977-78,1,5,Cadiz,Barcelona,0,2,02/10/1977,244591200,Visitante
4775,1977-78,1,5,Espanol,Sporting de Gijon,2,1,02/10/1977,244591200,Local
4776,1977-78,1,5,Hercules,Real Sociedad,1,0,02/10/1977,244591200,Local
4777,1977-78,1,5,Las Palmas,Valencia,1,0,02/10/1977,244591200,Local
4778,1977-78,1,5,Santander,Betis,1,1,02/10/1977,244591200,Empate
4779,1977-78,1,5,Real Madrid,Burgos,3,0,02/10/1977,244591200,Local
4780,1977-78,1,5,Salamanca,Rayo Vallecano,1,0,02/10/1977,244591200,Local
4781,1977-78,1,5,Sevilla,Elche,3,3,02/10/1977,244591200,Empate
4782,1977-78,1,6,Elche,Espanol,2,0,08/10/1977,245109600,Local
4783,1977-78,1,6,Valencia,Salamanca,3,1,08/10/1977,245109600,Local
4784,1977-78,1,6,Atletico de Madrid,Cadiz,4,0,09/10/1977,245196000,Local
4785,1977-78,1,6,Barcelona,Santander,3,0,09/10/1977,245196000,Local
4786,1977-78,1,6,Betis,Hercules,1,1,09/10/1977,245196000,Empate
4787,1977-78,1,6,Burgos,Atletico de Bilbao,2,2,09/10/1977,245196000,Empate
4788,1977-78,1,6,Sporting de Gijon,Real Madrid,0,2,09/10/1977,245196000,Visitante
4789,1977-78,1,6,Real Sociedad,Las Palmas,4,1,09/10/1977,245196000,Local
4790,1977-78,1,6,Rayo Vallecano,Sevilla,4,1,09/10/1977,245196000,Local
4791,1977-78,1,7,Atletico de Bilbao,Cadiz,6,1,15/10/1977,245714400,Local
4792,1977-78,1,7,Las Palmas,Betis,3,2,15/10/1977,245714400,Local
